code_id,scene_id,original_scene_id,trip_id,substance,block,rater,coder_name,item_id,item_path,level_1,level_2,level_3,is_scene_level,scope_normalised,trip_level_multiplicity,excerpt,scene_rater_status,scene_verdict,scene_verdict_flavour,scene_canonical_desc,scene_span_start,scene_span_end
C000782,Psilocybe_04_S03_AB,,Psilocybe_04,psilocybin,01-10,B,Brendan,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,Sees spirits and a pesky demon; feels he and wife had been 'here before',3120,3250
C000783,,,Psilocybe_04,psilocybin,01-10,A,Alessandra,arousal_abnormally_low,Arousal | Abnormally low,Arousal,Abnormally low,,False,False,1,"slight impairment of balance, lie down",,,,,,
C000784,,,Psilocybe_04,psilocybin,01-10,A,Alessandra,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,False,False,1,fear intensifies; body saturated with sadness; howl of anger,,,,,,
C000785,,,Psilocybe_04,psilocybin,01-10,A,Alessandra,emotion_positive_emotion,Emotion | Positive emotion,Emotion,Positive emotion,,False,False,1,"beautiful journey, laughter",,,,,,
C000786,,,Psilocybe_04,psilocybin,01-10,A,Alessandra,insight_existential,Insight | Existential,Insight,Existential,,False,False,1,"boundaries violated as child; what has gone wrong, comfortably numb",,,,,,
C000787,,,Psilocybe_04,psilocybin,01-10,A,Alessandra,domain_specific_violation_psychological_projection,Domain-specific violation | Psychological projection,Domain-specific violation,Psychological projection,,False,False,1,pesky demon bothering me for decades; tranquil love-filled,,,,,,
C000788,,,Psilocybe_04,psilocybin,01-10,B,Brendan,insight_existential,Insight | Existential,Insight,Existential,,False,False,1,boundaries violated as child; fear and self-loathing,,,,,,
C000789,,,Psilocybe_04,psilocybin,01-10,B,Brendan,emotion_negative_emotion,Emotion | Negative emotion,Emotion,Negative emotion,,False,False,1,body saturated with sadness; sobbing,,,,,,
C000790,,,Psilocybe_04,psilocybin,01-10,B,Brendan,emotion_positive_emotion,Emotion | Positive emotion,Emotion,Positive emotion,,False,False,1,beautiful sorrow and joy; tranquil love-filled,,,,,,
C000791,Psilocybe_05_S01_AB,,Psilocybe_05,psilocybin,01-10,A,Alessandra,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,"Words on the computer screen shimmer, flicker, then mutate wildly in rhythmic patterns",1438,2100
C000792,Psilocybe_05_S01_AB,,Psilocybe_05,psilocybin,01-10,B,Brendan,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,"Words on the computer screen shimmer, flicker, then mutate wildly in rhythmic patterns",1438,2100
C000793,Psilocybe_05_S02_A_AMP,,Psilocybe_05,psilocybin,01-10,A,Alessandra,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,only_A,AMBIGUITY,2a,"Friend's trippy-art images mutating, shimmering, melting, growing out and back",2331,2540
C000794,Psilocybe_05_S03_A_RCL,,Psilocybe_05,psilocybin,01-10,A,Alessandra,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,True,False,1,,only_A,AMBIGUITY,2b,"Pictures himself as a small child lost in space, flying into nether regions",2887,3000
C000795,Psilocybe_05_S03_A_RCL,,Psilocybe_05,psilocybin,01-10,A,Alessandra,visual_hallucination_human_relatives_acquaintances,"Visual hallucination | Human | Relative(s), acquaintance(s)",Visual hallucination,Human,"Relative(s), acquaintance(s)",True,False,1,,only_A,AMBIGUITY,2b,"Pictures himself as a small child lost in space, flying into nether regions",2887,3000
C000796,Psilocybe_05_S03_A_RCL,,Psilocybe_05,psilocybin,01-10,A,Alessandra,visual_hallucination_inorganic_entity_earth_river_sky_cloud,"Visual hallucination | Inorganic entity | Earth, river, sky, cloud",Visual hallucination,Inorganic entity,"Earth, river, sky, cloud",True,False,1,,only_A,AMBIGUITY,2b,"Pictures himself as a small child lost in space, flying into nether regions",2887,3000
C000797,Psilocybe_05_S03_A_RCL,,Psilocybe_05,psilocybin,01-10,A,Alessandra,visual_hallucination_inorganic_entity_other,Visual hallucination | Inorganic entity | Other,Visual hallucination,Inorganic entity,Other,True,False,1,,only_A,AMBIGUITY,2b,"Pictures himself as a small child lost in space, flying into nether regions",2887,3000
C000798,Psilocybe_05_S03_A_RCL,,Psilocybe_05,psilocybin,01-10,A,Alessandra,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,only_A,AMBIGUITY,2b,"Pictures himself as a small child lost in space, flying into nether regions",2887,3000
C000799,Psilocybe_05_S04_A_RCL,,Psilocybe_05,psilocybin,01-10,A,Alessandra,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,only_A,MISS,,Sun rising and setting repeatedly in background of picture; each component a breathing mass of cosmic sludge,2994,3320
C000800,Psilocybe_05_S04_A_RCL,,Psilocybe_05,psilocybin,01-10,A,Alessandra,visual_hallucination_inorganic_entity_earth_river_sky_cloud,"Visual hallucination | Inorganic entity | Earth, river, sky, cloud",Visual hallucination,Inorganic entity,"Earth, river, sky, cloud",True,False,1,,only_A,MISS,,Sun rising and setting repeatedly in background of picture; each component a breathing mass of cosmic sludge,2994,3320
C000801,Psilocybe_05_S04_A_RCL,,Psilocybe_05,psilocybin,01-10,A,Alessandra,visual_hallucination_inorganic_entity_other,Visual hallucination | Inorganic entity | Other,Visual hallucination,Inorganic entity,Other,True,False,1,,only_A,MISS,,Sun rising and setting repeatedly in background of picture; each component a breathing mass of cosmic sludge,2994,3320
C000802,Psilocybe_05_S04_A_RCL,,Psilocybe_05,psilocybin,01-10,A,Alessandra,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,only_A,MISS,,Sun rising and setting repeatedly in background of picture; each component a breathing mass of cosmic sludge,2994,3320
C000803,Psilocybe_05_S05_AB,,Psilocybe_05,psilocybin,01-10,A,Alessandra,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,A beautiful golden sun of geometric figures appears etched into the background of screen,3327,3540
C000804,Psilocybe_05_S05_AB,,Psilocybe_05,psilocybin,01-10,A,Alessandra,visual_hallucination_inorganic_entity_earth_river_sky_cloud,"Visual hallucination | Inorganic entity | Earth, river, sky, cloud",Visual hallucination,Inorganic entity,"Earth, river, sky, cloud",True,False,1,,both,CONVERGENT,,A beautiful golden sun of geometric figures appears etched into the background of screen,3327,3540
C000805,Psilocybe_05_S05_AB,,Psilocybe_05,psilocybin,01-10,A,Alessandra,visual_hallucination_geometrical_pattern,Visual hallucination | Geometrical pattern,Visual hallucination,Geometrical pattern,,True,False,1,,both,CONVERGENT,,A beautiful golden sun of geometric figures appears etched into the background of screen,3327,3540
C000806,Psilocybe_05_S05_AB,,Psilocybe_05,psilocybin,01-10,A,Alessandra,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,A beautiful golden sun of geometric figures appears etched into the background of screen,3327,3540
C000807,Psilocybe_05_S05_AB,,Psilocybe_05,psilocybin,01-10,B,Brendan,type_of_visual_alteration_hallucination_of_an_incrusted_object,Type of visual alteration | Hallucination of an incrusted object,Type of visual alteration,Hallucination of an incrusted object,,True,False,1,,both,CONVERGENT,,A beautiful golden sun of geometric figures appears etched into the background of screen,3327,3540
C000808,Psilocybe_05_S05_AB,,Psilocybe_05,psilocybin,01-10,B,Brendan,visual_hallucination_inorganic_entity_earth_river_sky_cloud,"Visual hallucination | Inorganic entity | Earth, river, sky, cloud",Visual hallucination,Inorganic entity,"Earth, river, sky, cloud",True,False,1,,both,CONVERGENT,,A beautiful golden sun of geometric figures appears etched into the background of screen,3327,3540
C000809,Psilocybe_05_S05_AB,,Psilocybe_05,psilocybin,01-10,B,Brendan,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,A beautiful golden sun of geometric figures appears etched into the background of screen,3327,3540
C000810,Psilocybe_05_S06_A_RCL,,Psilocybe_05,psilocybin,01-10,A,Alessandra,nonsensory_hallucination_extraordinary_entity,Nonsensory hallucination | Extraordinary entity,Nonsensory hallucination,Extraordinary entity,,True,False,1,,only_A,AMBIGUITY,2b,Sinister cosmic black hole pulling away parts of ego,3725,3900
C000811,Psilocybe_05_S07_AB,,Psilocybe_05,psilocybin,01-10,A,Alessandra,type_of_visual_alteration_hallucination_of_a_detached_object,Type of visual alteration | Hallucination of a detached object,Type of visual alteration,Hallucination of a detached object,,True,False,1,,both,CONVERGENT,,Indian jungle; black snakes slithering around; desk transforms into stone panther statue; hordes of faces cascading with sinister smiles,4513,4990
C000812,Psilocybe_05_S07_AB,,Psilocybe_05,psilocybin,01-10,A,Alessandra,nonsensory_hallucination_inorganic_entity,Nonsensory hallucination | Inorganic entity,Nonsensory hallucination,Inorganic entity,,True,False,1,,both,CONVERGENT,,Indian jungle; black snakes slithering around; desk transforms into stone panther statue; hordes of faces cascading with sinister smiles,4513,4990
C000813,Psilocybe_05_S07_AB,,Psilocybe_05,psilocybin,01-10,A,Alessandra,visual_hallucination_animal_other,Visual hallucination | Animal | Other,Visual hallucination,Animal,Other,True,False,1,,both,CONVERGENT,,Indian jungle; black snakes slithering around; desk transforms into stone panther statue; hordes of faces cascading with sinister smiles,4513,4990
C000814,Psilocybe_05_S07_AB,,Psilocybe_05,psilocybin,01-10,A,Alessandra,visual_hallucination_artefact_other,Visual hallucination | Artefact | Other,Visual hallucination,Artefact,Other,True,False,1,,both,CONVERGENT,,Indian jungle; black snakes slithering around; desk transforms into stone panther statue; hordes of faces cascading with sinister smiles,4513,4990
C000815,Psilocybe_05_S07_AB,,Psilocybe_05,psilocybin,01-10,A,Alessandra,visual_hallucination_human_unknown_persons,Visual hallucination | Human | Unknown person(s),Visual hallucination,Human,Unknown person(s),True,False,1,,both,CONVERGENT,,Indian jungle; black snakes slithering around; desk transforms into stone panther statue; hordes of faces cascading with sinister smiles,4513,4990
C000816,Psilocybe_05_S07_AB,,Psilocybe_05,psilocybin,01-10,A,Alessandra,visual_hallucination_human_others,Visual hallucination | Human | Other(s),Visual hallucination,Human,Other(s),True,False,1,,both,CONVERGENT,,Indian jungle; black snakes slithering around; desk transforms into stone panther statue; hordes of faces cascading with sinister smiles,4513,4990
C000817,Psilocybe_05_S07_AB,,Psilocybe_05,psilocybin,01-10,A,Alessandra,modal_status_of_the_hallucination_impossible_event,Modal status of the hallucination | Impossible event,Modal status of the hallucination,Impossible event,,True,False,1,,both,CONVERGENT,,Indian jungle; black snakes slithering around; desk transforms into stone panther statue; hordes of faces cascading with sinister smiles,4513,4990
C000818,Psilocybe_05_S07_AB,,Psilocybe_05,psilocybin,01-10,B,Brendan,type_of_visual_alteration_full_blown_immersive_hallucination,Type of visual alteration | Full-blown immersive hallucination,Type of visual alteration,Full-blown immersive hallucination,,True,False,1,,both,CONVERGENT,,Indian jungle; black snakes slithering around; desk transforms into stone panther statue; hordes of faces cascading with sinister smiles,4513,4990
C000819,Psilocybe_05_S07_AB,,Psilocybe_05,psilocybin,01-10,B,Brendan,visual_hallucination_plant_tree_shrub,"Visual hallucination | Plant | Tree, shrub",Visual hallucination,Plant,"Tree, shrub",True,False,1,,both,CONVERGENT,,Indian jungle; black snakes slithering around; desk transforms into stone panther statue; hordes of faces cascading with sinister smiles,4513,4990
C000820,Psilocybe_05_S07_AB,,Psilocybe_05,psilocybin,01-10,B,Brendan,visual_hallucination_animal_other,Visual hallucination | Animal | Other,Visual hallucination,Animal,Other,True,False,1,,both,CONVERGENT,,Indian jungle; black snakes slithering around; desk transforms into stone panther statue; hordes of faces cascading with sinister smiles,4513,4990
C000821,Psilocybe_05_S07_AB,,Psilocybe_05,psilocybin,01-10,B,Brendan,visual_hallucination_animal_mammal,Visual hallucination | Animal | Mammal,Visual hallucination,Animal,Mammal,True,False,1,,both,CONVERGENT,,Indian jungle; black snakes slithering around; desk transforms into stone panther statue; hordes of faces cascading with sinister smiles,4513,4990
C000822,Psilocybe_05_S07_AB,,Psilocybe_05,psilocybin,01-10,B,Brendan,visual_hallucination_extraordinary_entity_other,Visual hallucination | Extraordinary entity | Other,Visual hallucination,Extraordinary entity,Other,True,False,1,,both,CONVERGENT,,Indian jungle; black snakes slithering around; desk transforms into stone panther statue; hordes of faces cascading with sinister smiles,4513,4990
C000823,,Psilocybe_05_S07_AB,Psilocybe_05,psilocybin,01-10,B,Brendan,domain_specific_violation_biological_projection,Domain-specific violation | Biological projection,Domain-specific violation,Biological projection,,False,True,1,,,,,,,
C000824,Psilocybe_05_S07_AB,,Psilocybe_05,psilocybin,01-10,B,Brendan,modal_status_of_the_hallucination_possible_but_improbable_event,Modal status of the hallucination | Possible but improbable event,Modal status of the hallucination,Possible but improbable event,,True,False,1,,both,CONVERGENT,,Indian jungle; black snakes slithering around; desk transforms into stone panther statue; hordes of faces cascading with sinister smiles,4513,4990
C000825,Psilocybe_05_S08_AB,,Psilocybe_05,psilocybin,01-10,A,Alessandra,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,Darkness around computer screen cycles between dark and dim light,5942,6150
C000826,Psilocybe_05_S08_AB,,Psilocybe_05,psilocybin,01-10,B,Brendan,type_of_visual_alteration_illusion,Type of visual alteration | Illusion,Type of visual alteration,Illusion,,True,False,1,,both,CONVERGENT,,Darkness around computer screen cycles between dark and dim light,5942,6150
C000827,Psilocybe_05_S09_A_RCL,,Psilocybe_05,psilocybin,01-10,A,Alessandra,auditory_hallucination_human_relatives_acquaintances,"Auditory hallucination | Human | Relative(s), acquaintance(s)",Auditory hallucination,Human,"Relative(s), acquaintance(s)",True,False,1,,only_A,MISS,,Auditory hallucinations infiltrating thoughts (ghost voices of acquaintances),6243,6350
